Data_44622,red,-0.2676597511,-0.8862903458,-13.94137809
Data_44623,red,-0.2573618122,-0.9433688362,-14.01387829
Data_44624,red,-0.251405837,-1.001705091,-14.82094231
Data_44625,red,-0.2437867696,-1.057540727,-15.15306207
Data_44626,red,-0.2433544983,-1.114669837,-14.06487374
Data_44627,red,-0.2388673645,-1.174928481,-15.15027991
Data_44628,red,-0.2399755971,-1.233741284,-13.89563535
Data_44629,red,-0.2547784419,-1.29017755,-14.3288894
Data_44630,red,-0.2739303304,-1.34516432,-14.44040252
Data_44631,red,-0.297770514,-1.397461552,-14.58849632
Data_44632,red,-0.3355199789,-1.444583721,-14.87475538
Data_44633,red,-0.3830227937,-1.475139386,-15.11590928
Data_44634,red,-0.4372319363,-1.4944201,-15.38662068
Data_44635,red,-0.4960295594,-1.50456283,-15.56291921
Data_44636,red,-0.5544187285,-1.499152467,-15.78722799
Data_44637,red,-0.6041822906,-1.477637,-16.11791901
Data_44638,red,-0.6473298581,-1.447695749,-16.33454467
Data_44639,red,-0.6884972017,-1.411820948,-16.5190771
Data_44640,red,-0.7155798458,-1.362379562,-16.79250309
Data_44641,red,-0.7341100464,-1.310692825,-16.94132409
Data_44642,red,-0.7452160894,-1.256617207,-17.09588234
Data_44643,red,-0.7519318666,-1.200740135,-13.94627909
Data_44644,red,-0.7566474801,-1.137472739,-13.81808553
Data_44645,red,-0.7556140285,-1.079203512,-14.16691615
Data_44646,red,-0.7556321884,-1.021806071,-14.13921237
Data_44647,red,-0.752516544,-0.9630868953,-14.13629511
Data_44648,red,-0.7460194266,-0.9025372381,-14.13720552
Data_44649,red,-0.7520287092,-0.8441364809,-14.1371829
Data_44650,red,-0.7469698998,-0.7856470255,-14.13716452
Data_44651,red,-0.7467695371,-0.7248181645,-14.13716682
Data_44652,red,-0.7494596582,-0.6672966833,-14.13716701
Data_44653,red,-0.7466303389,-0.6069956923,-14.13716694
Data_44654,red,-0.7469092876,-0.546927464,-14.13716694
Data_44655,red,-0.7519306942,-0.4863632652,-14.13716694
Data_44656,red,-0.7562810406,-0.4259271519,-14.13716694
Data_44657,red,-0.7555934287,-0.3651299011,-14.13716694
Data_44658,red,-0.7574869566,-0.3061970417,-14.13716694
Data_44659,red,-0.7525385065,-0.2450005575,-14.22567975
Data_44660,red,-0.7314784728,-0.188660376,-14.47253049
Data_44661,red,-0.7041391168,-0.1351334741,-14.64544438
Data_44662,red,-0.6742618366,-0.08644486361,-14.75778255
Data_44663,red,-0.6280077694,-0.04898027208,-15.01744316
Data_44664,red,-0.5754149875,-0.02299102222,-15.2831786
Data_44665,red,-0.5176038547,-0.00527451341,-15.43552896
Data_44666,red,-0.4602165066,0.0006975715345,-15.65501935
Data_44667,red,-0.4043960315,0.009750244925,-15.71291921
Data_44668,red,-0.3484173375,0.008666410816,-15.71266243
Data_44669,red,-0.2918376198,-0.001010458525,-15.7374332
Data_44670,red,-0.2329273148,-0.0002690580608,-15.70001826
Data_44671,red,-0.1720141255,-7.508929375e-05,-15.7080699
Data_44672,red,-0.1150794271,-0.0001095024852,-15.70813257
Data_44673,red,-0.05242857529,-0.0001071498485,-15.70794438
Data_44674,red,0.006930453146,-0.01002436363,-15.71541956
Data_44675,red,0.06575065866,-0.0003810989249,-15.70244988
Data_44676,red,0.1200392722,0.000306567963,-15.70833113
Data_44677,red,0.1772436587,-0.002245314421,-15.76954106
Data_44678,red,0.2339777706,-0.009980264934,-15.70657422
Data_44679,red,0.2914611624,0.000989469796,-15.70434067
Data_44680,red,0.3466069633,3.210241928e-05,-15.70834719
Data_44681,red,0.4042626551,-0.006721808196,-15.79988002
Data_44682,red,0.4590894602,-0.005654942849,-15.6974774
Data_44683,red,0.5173303362,0.000933065797,-15.70690488
Data_44684,red,0.5728146537,-0.00217415988,-15.76039034
Data_44685,red,0.6275469444,-0.009880317615,-15.70501417
Data_44686,red,0.6830793674,-0.005042461695,-15.70449745
Data_44687,red,0.7403366782,0.0008382391816,-15.70836721
Data_44688,red,0.7963813549,-0.0001543957182,-15.70800234
Data_44689,red,0.8549571,0.006502113517,-15.70795033
Data_44690,red,0.9134606692,0.009069238208,-15.7048781
Data_44691,red,0.9737932059,0.008645516915,-15.71077329
Data_44692,red,1.030737743,-0.004432441416,-15.91471686
Data_44693,red,1.08931784,-0.02532494482,-16.0829957
Data_44694,red,1.143972569,-0.04691148489,-16.13128847
Data_44695,red,1.190368496,-0.08246261296,-16.4406272
Data_44696,red,1.223179745,-0.1281937823,-16.62698822
Data_44697,red,1.247791529,-0.1812254523,-16.87854402
Data_44698,red,1.257887639,-0.2384523368,-14.43213129
Data_44699,red,1.246189147,-0.2950580218,-13.87567014
Data_44700,red,1.225058835,-0.349210007,-14.58387917
Data_44701,red,1.192058588,-0.3967868605,-14.78642226
Data_44702,red,1.146800028,-0.4316943932,-15.07061425
Data_44703,red,1.094172465,-0.4559729954,-15.27994236
Data_44704,red,1.041932776,-0.4774771332,-15.32150503
Data_44705,red,0.9882965996,-0.4953579808,-15.39839066
Data_44706,red,0.9329496264,-0.5115734545,-15.4086159
Data_44707,red,0.8785691248,-0.5360990777,-15.27591038
Data_44708,red,0.8273882158,-0.5678185946,-15.17360768
Data_44709,red,0.7837800467,-0.6049247338,-15.01984592
Data_44710,red,0.7490290004,-0.6506396583,-14.81587795
Data_44711,red,0.7259853717,-0.7028032543,-14.58496067
Data_44712,red,0.7135111293,-0.7553306379,-14.35579883
Data_44713,red,0.7173848657,-0.8069579712,-14.13665227
Data_44714,red,0.7239264408,-0.8576187883,-13.96086826
Data_44715,red,0.7491069555,-0.9058942986,-13.68048362
Data_44716,red,0.7832497504,-0.9477244089,-13.46458246
Data_44717,red,0.8253893182,-0.9811268105,-13.29483352
Data_44718,red,0.8749982438,-1.004619414,-13.0051192
Data_44719,red,0.9293445712,-1.015643362,-12.69799592
Data_44720,red,0.9885946122,-1.016080801,-12.52540583
Data_44721,red,1.048628693,-1.023721447,-12.60380588
Data_44722,red,1.1072658,-1.034721267,-12.75800566
Data_44723,red,1.158918186,-1.060307326,-13.05588641
Data_44724,red,1.200451598,-1.097297667,-13.34448441
Data_44725,red,1.234833353,-1.14498121,-13.52285528
Data_44726,red,1.25406495,-1.197469703,-13.80891088
Data_44727,red,1.256167361,-1.250031476,-14.1496186
Data_44728,red,1.251067072,-1.301666184,-14.24427685
Data_44729,red,1.228707718,-1.351038705,-14.59628053
Data_44730,red,1.198754804,-1.396082225,-14.81987501
Data_44731,red,1.159252113,-1.433134338,-14.94511159
Data_44732,red,1.115766993,-1.460705761,-15.17464589
Data_44733,red,1.066041811,-1.481935314,-15.31033973
Data_44734,red,1.013110387,-1.494606302,-15.46843256
Data_44735,red,0.9582528832,-1.500125577,-15.58444642
Data_44736,red,0.9035648463,-1.509485054,-15.73374902
Data_44737,red,0.8434756968,-1.508784345,-15.70531226
Data_44738,red,0.7859588535,-1.508530388,-15.70913362
Data_44739,red,0.727814042,-1.505783058,-15.70790934
Data_44740,red,0.6692769228,-1.503857467,-15.70794205
Data_44741,red,0.6092043596,-1.509258192,-15.70796655
Data_44742,red,0.5518677334,-1.508545779,-15.70796343
Data_44743,red,0.4928289978,-1.49905387,-15.90345523
Data_44744,red,0.4366056382,-1.482242678,-16.00412556
Data_44745,red,0.383736494,-1.459944893,-16.1456209
Data_44746,red,0.3373812993,-1.425942115,-16.33697303
Data_44747,red,0.3020795843,-1.379451468,-16.64666107
Data_44748,red,0.2771135764,-1.327633779,-16.82307743
Data_44749,red,0.2575203078,-1.273603632,-16.94196239
Data_44750,red,0.2487192899,-1.214257554,-16.01584842
Data_44751,red,0.2497691946,-1.158011115,-13.5824519
Data_44752,red,0.2500381759,-1.098593446,-15.33017537
Data_44753,red,0.2398207059,-1.03758528,-14.40972132
Data_44754,red,0.2534445241,-0.977015304,-14.10317028
Data_44755,red,0.2632118995,-0.9214760316,-14.24362358
Data_44756,red,0.2682298202,-0.8622620271,-14.12929402
Data_44757,red,0.2576137855,-0.8029146649,-14.62295952
Data_44758,red,0.2584632624,-0.744333942,-14.07639997
Data_44759,red,0.2506767215,-0.6859382141,-14.06314542
Data_44760,red,0.2320943543,-0.6310469446,-13.82027422
Data_44761,red,0.2042480848,-0.5785299569,-13.62728284
Data_44762,red,0.1700277986,-0.5341966894,-13.48549234
Data_44763,red,0.1281315472,-0.4980442958,-13.28826411
Data_44764,red,0.07716817666,-0.4723868231,-13.00927805
Data_44765,red,0.02214113434,-0.4586243004,-12.83025826
Data_44766,red,-0.03352714722,-0.4582691556,-12.56442795
Data_44767,red,-0.09079158203,-0.4666639558,-12.36953266
Data_44768,red,-0.1410016226,-0.4927992357,-12.10969998
Data_44769,red,-0.1854818828,-0.5271968244,-11.88175069
Data_44770,red,-0.2208400637,-0.5724144386,-11.65213862
Data_44771,red,-0.2441996349,-0.6237884568,-11.43250775
Data_44772,red,-0.2566274721,-0.6790842116,-11.208893
Data_44773,red,-0.2621963751,-0.7362059811,-10.98575223
Data_44774,red,-0.2683098423,-0.793868596,-11.07680591
Data_44775,red,-0.2706659946,-0.8496815363,-10.98515444
Data_44776,red,-0.2591753383,-0.9066477954,-15.20551632
Data_44777,red,-0.2548312844,-0.9639420308,-14.18540496
Data_44778,red,-0.2521798919,-1.021476991,-14.83213639
Data_44779,red,-0.2514810361,-1.080415359,-13.95733312
Data_44780,red,-0.242323239,-1.140093113,-14.95364225
Data_44781,red,-0.2441710267,-1.19604569,-14.02924007
Data_44782,red,-0.2441594211,-1.253633998,-14.13502777
Data_44783,red,-0.2571819656,-1.308683843,-14.31358414
Data_44784,red,-0.2794003012,-1.3605042,-14.52746022
Data_44785,red,-0.3071725838,-1.41228801,-14.64764519
Data_44786,red,-0.3450672129,-1.454049921,-14.93367432
Data_44787,red,-0.3952667439,-1.483729264,-15.16557915
Data_44788,red,-0.451550798,-1.503112956,-15.39374689
Data_44789,red,-0.5105857547,-1.508965591,-15.68217404
Data_44790,red,-0.5654688853,-1.498507607,-15.86860851
Data_44791,red,-0.6138726585,-1.47611376,-16.19479358
Data_44792,red,-0.6573596819,-1.445433604,-16.35297507
Data_44793,red,-0.6932620573,-1.402727985,-16.59548582
Data_44794,red,-0.719655818,-1.355549117,-16.78289387
Data_44795,red,-0.7394148778,-1.304128422,-16.94411933
Data_44796,red,-0.7479751715,-1.251154823,-15.08907647
Data_44797,red,-0.755525414,-1.194654841,-13.62845632
Data_44798,red,-0.7560009633,-1.140349036,-14.15629291
Data_44799,red,-0.755593226,-1.0825323,-14.1446776
Data_44800,red,-0.7556382207,-1.024161392,-14.13600356
Data_44801,red,-0.7556369216,-0.9679917228,-14.13711029
Data_44802,red,-0.7481739912,-0.9065231996,-14.19091917
Data_44803,red,-0.7464626089,-0.8476471464,-14.13008055
Data_44804,red,-0.7520692462,-0.7896181091,-14.13664087
Data_44805,red,-0.7461801001,-0.7324387952,-14.1797731
Data_44806,red,-0.74690262,-0.6704554445,-14.13399146
Data_44807,red,-0.7469850572,-0.613206119,-14.13651238
Data_44808,red,-0.7469657342,-0.5557006097,-14.13730245
Data_44809,red,-0.7544718226,-0.4940563341,-14.13716856
Data_44810,red,-0.7561283721,-0.4329705732,-14.13422846
Data_44811,red,-0.7606459914,-0.3736995134,-14.13894838
Data_44812,red,-0.7562860592,-0.3154820735,-14.13706005
Data_44813,red,-0.7520170555,-0.2586537283,-14.24283959
Data_44814,red,-0.7392816584,-0.202444022,-14.38144875
Data_44815,red,-0.7158563087,-0.1500269048,-14.60096958
Data_44816,red,-0.680252225,-0.1001231114,-14.79142739
Data_44817,red,-0.6397368027,-0.060574701,-15.0115392
Data_44818,red,-0.5889829625,-0.03312643546,-15.19869396
Data_44819,red,-0.534490419,-0.01173301914,-15.36762104
Data_44820,red,-0.4780372841,-0.0003304754724,-15.60802458
Data_44821,red,-0.4235033607,0.0002561822911,-15.74159034
Data_44822,red,-0.3688595688,0.009901554484,-15.71102653
Data_44823,red,-0.3151203103,0.006032631671,-15.77559871
Data_44824,red,-0.2570524578,-0.001189146133,-15.70643452
Data_44825,red,-0.2008338636,-8.154468994e-05,-15.70283711
Data_44826,red,-0.1435887937,-9.803377542e-05,-15.70849665
Data_44827,red,-0.08660725958,-0.00344285659,-15.77917082
Data_44828,red,-0.02860228308,-0.00968356701,-15.70370241
Data_44829,red,0.02735942698,0.001005385112,-15.70676749
Data_44830,red,0.08293370294,1.376720124e-06,-15.70817599
Data_44831,red,0.1362077299,-0.0001343924354,-15.70796961
Data_44832,red,0.1945056444,-0.0001047124063,-15.70795784
Data_44833,red,0.2500019433,-0.0001071048792,-15.70796365
Data_44834,red,0.3102870056,-0.0001071280342,-15.70796335
Data_44835,red,0.3701674004,-0.0001070973632,-15.70796325
Data_44836,red,0.425187452,0.003623980768,-15.70796327
Data_44837,red,0.4745935824,0.007812412591,-15.70796327
Data_44838,red,0.5255637179,0.008833316862,-15.70796327
Data_44839,red,0.5778756426,-0.001463196142,-15.70796327
Data_44840,red,0.6320255445,-7.307202114e-05,-15.70796327
Data_44841,red,0.6882490523,-9.600401092e-05,-15.70796327
Data_44842,red,0.745783632,-0.0001089731061,-15.70796327
Data_44843,red,0.8066028406,0.004946356519,-15.70796327
Data_44844,red,0.8663653519,0.009139704439,-15.70796327
Data_44845,red,0.9238163175,0.008526858603,-15.70796327
Data_44846,red,0.9847906359,0.004776853982,-15.70796327
Data_44847,red,1.047152213,-0.007294492893,-15.87083463
Data_44848,red,1.101497487,-0.02741212702,-16.08836178
Data_44849,red,1.151692406,-0.05247031085,-16.21577191
Data_44850,red,1.194591735,-0.09245808519,-16.48354518
Data_44851,red,1.227515867,-0.1378785062,-16.72142992
Data_44852,red,1.247951541,-0.1892462274,-16.95895628
Data_44853,red,1.252238503,-0.2459003001,-15.45951322
Data_44854,red,1.244872573,-0.3000102626,-13.88707399
Data_44855,red,1.222107525,-0.3515008302,-14.56421064
Data_44856,red,1.189207358,-0.3927825016,-14.8430467
Data_44857,red,1.147105558,-0.4287832428,-14.95281408
Data_44858,red,1.100662167,-0.4600831563,-15.15720451
Data_44859,red,1.044577219,-0.4775084502,-15.40049526
Data_44860,red,0.9887418133,-0.4919529331,-15.42774538
Data_44861,red,0.9379363742,-0.5090855242,-15.37862479
Data_44862,red,0.8852845539,-0.5313419211,-15.32266833
Data_44863,red,0.8349603155,-0.5592445488,-15.19859574
Data_44864,red,0.7913189286,-0.5947315821,-15.04979554
Data_44865,red,0.7540432361,-0.6364512208,-14.89463021
Data_44866,red,0.7279526662,-0.6880938253,-14.62053722
Data_44867,red,0.7133346406,-0.7408466932,-14.42361426
Data_44868,red,0.7100739325,-0.7920081536,-14.17740283
Data_44869,red,0.7194413487,-0.8432844778,-14.79761533
Data_44870,red,0.7360905881,-0.8890443648,-13.75161205
Data_44871,red,0.763297055,-0.9324260705,-13.60670646
Data_44872,red,0.8007201791,-0.969931886,-13.3902109
Data_44873,red,0.8429411993,-1.000687024,-13.19284651
Data_44874,red,0.8931536999,-1.020587622,-12.95638125
Data_44875,red,0.947432395,-1.029115648,-12.70942878
Data_44876,red,1.002538057,-1.027381841,-12.52532401
Data_44877,red,1.063458034,-1.027314528,-12.56546126
Data_44878,red,1.1201577,-1.038894444,-12.78224564
Data_44879,red,1.168325683,-1.066677843,-13.11833554
Data_44880,red,1.206160663,-1.102915435,-13.37744078
Data_44881,red,1.23672672,-1.149192531,-13.56120609
Data_44882,red,1.25418209,-1.201521187,-13.84867155
Data_44883,red,1.256388302,-1.253631201,-14.10711282
Data_44884,red,1.250569137,-1.304996837,-14.27312301
Data_44885,red,1.226590258,-1.354806226,-14.59022326
Data_44886,red,1.198128498,-1.397219687,-14.82646032
Data_44887,red,1.159211766,-1.431743718,-14.94957201
Data_44888,red,1.116261037,-1.460651866,-15.16067181
Data_44889,red,1.06707183,-1.480292459,-15.35973998
Data_44890,red,1.015302463,-1.492311669,-15.5205685
Data_44891,red,0.9625092078,-1.500805419,-15.66893916
Data_44892,red,0.9085632925,-1.5084343,-15.6887643
Data_44893,red,0.8518157944,-1.508946225,-15.70618261
Data_44894,red,0.7936916911,-1.508527071,-15.71149045
Data_44895,red,0.7349348868,-1.50856274,-15.70766032
Data_44896,red,0.6760929891,-1.508562816,-15.70791298
Data_44897,red,0.617651652,-1.508562395,-15.70797501
Data_44898,red,0.5588094292,-1.50856245,-15.70796326
Data_44899,red,0.5003697829,-1.505587167,-15.78914237
Data_44900,red,0.4465986812,-1.485458025,-16.05665887
Data_44901,red,0.3930438782,-1.463092232,-16.11551732
Data_44902,red,0.3408432373,-1.433762652,-16.26222678
Data_44903,red,0.3060098213,-1.389931399,-16.55434456
Data_44904,red,0.280706914,-1.343213603,-16.77103071
Data_44905,red,0.2597632158,-1.289310253,-16.908941
Data_44906,red,0.2501973766,-1.234947161,-17.16199775
Data_44907,red,0.2495545921,-1.177649449,-15.30805982
Data_44908,red,0.2410882685,-1.121290465,-14.58568882
Data_44909,red,0.240813949,-1.060629504,-13.93632861
Data_44910,red,0.2570265472,-1.003917075,-14.31674226
